BLOCKNUMBER,CURRENT INDEX,TIMESTAMP,TICK CUMULATIVE,SECONDS LIQUIDITY CUMULATIVE,INITIALIZED,CONSULT_CUMULATIVE_1800_0,CONSULT_CUMULATIVE_1800_1,CONSULT_WEIGHT_1800_0,CONSULT_WEIGHT_1800_1
14443527,17,1648051489,5464911042370,432608441347396054375957790390,True,5464557816709,5464911042370,432606599361169841690829272182,432608441347396054375957790390
14443973,18,1648057675,5466124723198,432609499703390986038791864285,True,5465771566798,5466124723198,432609191743353663537482240455,432609499703390986038791864285
14443978,19,1648057723,5466134141230,432609548823023685043728624770,True,5465780984302,5466134141230,432609199955621325470850497090,432609548823023685043728624770
14443982,20,1648057805,5466150231844,432609632735729545843828923932,True,5465797072538,5466150231844,432609213984911914607021268842,432609632735729545843828923932
14443998,21,1648058108,5466209697412,432609942803410958312492224497,True,5465856520532,5466209697412,432609265824851530561408388854,432609942803410958312492224497
14444309,22,1648061957,5466965198377,432613881583958009770858705932,True,5466611885377,5466965198377,432612039597731797085730187723,432613881583958009770858705932
14444345,23,1648062388,5467049798505,432614322637326619586020034458,True,5466696484212,5467049798505,432612480651100406900891516250,432614322637326619586020034458
14444393,24,1648063151,5467199567012,432615103434821397518660623009,True,5466846249667,5467199567012,432613261448595184833532104801,432615103434821397518660623009
14445606,25,1648079280,5470365528422,432631608654733944406681661999,True,5470012206422,5470365528422,432629766668507731721553143790,432631608654733944406681661999
14445711,26,1648080801,5470663941017,432631868880965481920288294135,True,5470310763512,5470663941017,432631323146868881440486741676,432631868880965481920288294135
14445732,27,1648081076,5470717869892,432631915930415628413543931109,True,5470364743262,5470717869892,432631604561431219489603598625,432631915930415628413543931109
14446083,28,1648085792,5471642611468,432632722785713413366975145543,True,5471289656668,5471642611468,432632414825676090865665521713,432632722785713413366975145543
14446091,29,1648085882,5471660260108,432632738183715279492040626734,True,5471307304408,5471660260108,432632430223677956990731002904,432632738183715279492040626734
14446264,0,1648088286,5472131694124,432633149481454014654900813226,True,5471778706924,5472131694124,432632841521416692153591189396,432633149481454014654900813226
14446279,1,1648088460,5472165816742,432633179250924289163360743529,True,5471812829020,5472165816742,432632871290886966662051119700,432633179250924289163360743529
14446280,2,1648088492,5472172092358,432633184725769397118939581285,True,5471819104348,5472172092358,432632876765732074617629957457,432633184725769397118939581285
14446285,3,1648088538,5472181113924,432633192595859239805084160560,True,5471828125132,5472181113924,432632884635821917303774536732,432633192595859239805084160560
14446447,4,1648090667,5472598672565,432633556844147828474688710078,True,5472245640365,5472598672565,432633248884110505973379086248,432633556844147828474688710078
14446525,5,1648091751,5472811276401,432633742279114696504493330208,True,5472458244201,5472811276401,432633434344488537968612215265,432633742279114696504493330208
14449613,6,1648133237,5480947884095,432640840073619341665232804768,True,5480594851895,5480947884095,432640532113582019163923180938,432640840073619341665232804768
14449661,7,1648133954,5481088497116,432640962744367541794921138260,True,5480735476388,5481088497116,432640654784330219293611514430,432640962744367541794921138260
14449665,8,1648133998,5481097125560,432640970272279565233842040175,True,5480744106064,5481097125560,432640662312242242732532416346,432640970272279565233842040175
14449668,9,1648134023,5481102027735,432640974549502305824138007172,True,5480749009289,5481102027735,432640666589464983322828383343,432640974549502305824138007172
14449671,10,1648134109,5481118890357,432640989263148533454756133643,True,5480765876383,5481118890357,432640681303111210953446509815,432640989263148533454756133643
14449672,11,1648134129,5481122811817,432640992684926725926992907241,True,5480769798963,5481122811817,432640684724889403425683283413,432640992684926725926992907241
14449699,12,1648134449,5481185554857,432641047433377805482781284810,True,5480832560243,5481185554857,432640739473340482981471660983,432641047433377805482781284810
14449722,13,1648134721,5481238885625,432641093969561223105201405744,True,5480885907331,5481238885625,432640786009523900603891781917,432641093969561223105201405744
14449730,14,1648134884,5481270842264,432641121857053491753931110568,True,5480917876358,5481270842264,432640813897016169252621486742,432641121857053491753931110568
14449783,15,1648135507,5481392973938,432641228445444187264106608149,True,5481040057205,5481392973938,432640920485406864762796984323,432641228445444187264106608149
14449825,16,1648136030,5481495501289,432641317924943920413098237739,True,5481142615089,5481495501289,432641009964906597911788613911,432641317924943920413098237739
14449827,17,1648136059,5481501185550,432641322886522299497841559456,True,5481148301177,5481501185550,432641014926484976996531935628,432641322886522299497841559456
14449859,18,1648136422,5481572323386,432641693382050187745636490174,True,5481219474794,5481572323386,432641077031759170367629376433,432641693382050187745636490174
14449861,19,1648136462,5481580160906,432641734208003674053933452236,True,5481227317554,5481580160906,432641083875315555312102923629,432641734208003674053933452236
14452509,20,1648171857,5488514678516,432677860073594871108207757379,True,5488162026116,5488514678516,432676022905687987234844464562,432677860073594871108207757379
14453293,21,1648182588,5490616795568,432688812656266410466575254723,True,5490264189968,5490616795568,432686975488359526593211961906,432688812656266410466575254723
14453303,22,1648182756,5490649704584,432688984125271052961422495385,True,5490297099824,5490649704584,432687146957364169088059202568,432688984125271052961422495385
14454022,23,1648192776,5492612462264,432699211026619373189811492066,True,5492259871064,5492612462264,432697373858712489316448199249,432699211026619373189811492066
14455017,24,1648205783,5495160234403,432712486606044283490276130772,True,5494807655803,5495160234403,432710649438137399616912837954,432712486606044283490276130772
14455213,25,1648208420,5495676690853,432715178057027868364753354748,True,5495324160853,5495676690853,432713340889120984491390061931,432715178057027868364753354748
14455222,26,1648208512,5495694708317,432715271956720886873836367491,True,5495342179053,5495694708317,432713434788814003000473074675,432715271956720886873836367491
14455226,27,1648208602,5495712332567,432715363815116231067504532131,True,5495359805553,5495712332567,432713526647209347194141239316,432715363815116231067504532131
14455252,28,1648208987,5495787717877,432715756764918536784862791983,True,5495435207803,5495787717877,432713919597011652911499499168,432715756764918536784862791983
14455256,29,1648209043,5495798682397,432715833558369973526160347007,True,5495446175403,5495798682397,432713976753346533743115246056,432715833558369973526160347007
14455500,0,1648212253,5496427097677,432720235468711258161252340363,True,5496074715277,5496427097677,432717767107772220048116643154,432720235468711258161252340363
14456369,1,1648223707,5498669103637,432735942472153337354505826939,True,5498316771637,5498669103637,432733474111214299241370129729,432735942472153337354505826939
14456372,2,1648223740,5498675563750,432735987725437219719913314721,True,5498323231057,5498675563750,432733519364498181606777617511,432735987725437219719913314721
14456592,3,1648226769,5499268620747,432740141428372967744739996303,True,5498916193347,5499268620747,432737673067433929631604299093,432740141428372967744739996303
14456644,4,1648227479,5499407644427,432740866089047349717011072914,True,5499055206377,5499407644427,432738646698693216887341157437,432740866089047349717011072914
14456646,5,1648227493,5499410386117,432740880378131069924915009635,True,5499057947479,5499410386117,432738665897056076072665546193,432740880378131069924915009635
14456697,6,1648228164,5499541796099,432741565233500802746596548235,True,5499189324582,5499541796099,432739586047161684169284464430,432741565233500802746596548235
14456702,7,1648228225,5499553743803,432741627493079869366749415380,True,5499201267955,5499553743803,432739669697171284905340729725,432741627493079869366749415380
14459563,8,1648267139,5507176529435,432781345021929024393448957980,True,5506823931035,5507176529435,432779507854022140520085665163,432781345021929024393448957980
14463986,9,1648326866,5518876332011,432842155560753710942001870550,True,5518523733611,5518876332011,432840322906009885941794338903,432842155560753710942001870550
14464001,10,1648327058,5518913941547,432842351043926385608690673925,True,5518561344107,5518913941547,432840518389182560608483142279,432842351043926385608690673925
14465185,11,1648342974,5522031297055,432858555784427895999414603746,True,5521678743655,5522031297055,432856723129684070999207072099,432858555784427895999414603746
14465195,12,1648343190,5522073601951,432858775702997154999439507543,True,5521721050063,5522073601951,432856943048253329999231975897,432858775702997154999439507543
14465483,13,1648347073,5522834103033,432862729146536195263776088310,True,5522481565833,5522834103033,432860896491792370263568556664,432862729146536195263776088310
14465488,14,1648347161,5522851338097,432862818742990337819341789857,True,5522498800985,5522851338097,432860986088246512819134258211,432862818742990337819341789857
14465491,15,1648347226,5522864068477,432862884922189420388793728499,True,5522511531495,5522864068477,432861052267445595388586196854,432862884922189420388793728499
14465493,16,1648347239,5522866614319,432862898158029236902684116227,True,5522514077597,5522866614319,432861065503285411902476584582,432862898158029236902684116227
14465498,17,1648347283,5522875230883,432862942956256308180466967000,True,5522522695173,5522875230883,432861110301512483180259435356,432862942956256308180466967000
14465521,18,1648347575,5522932408279,432863240253581417569389522133,True,5522579884541,5522932408279,432861407598837592569181990489,432863240253581417569389522133
14465548,19,1648347965,5523008774959,432863637328775912986101153989,True,5522656267601,5523008774959,432861804674032087985893622346,432863637328775912986101153989
14467295,20,1648371579,5527632655913,432887679722731848294379294150,True,5527280196113,5527632655913,432885847067988023294171762503,432887679722731848294379294150
14469172,21,1648395978,5532410248502,432912521355716382887261357673,True,5532057788702,5532410248502,432910688701125122496786841736,432912521355716382887261357673
14469266,22,1648397364,5532681616214,432914415725485473201897004071,True,5532329182748,5532681616214,432912099845160392997452219007,432914415725485473201897004071
14469385,23,1648399101,5533021705181,432916789838248034440368950531,True,5532669281318,5533021705181,432914329617768696369413565598,432916789838248034440368950531
14469431,24,1648399722,5533143278351,432917638614313406074848558332,True,5532790867592,5533143278351,432915178393834068003893173400,432917638614313406074848558332
14469459,25,1648400095,5533216297950,432918148426668291130663201987,True,5532863897635,5533216297950,432915688206188953059707817055,432918148426668291130663201987
14469808,26,1648404661,5534110133544,432924389185950878703986695099,True,5533757767344,5534110133544,432921928965471540633031310166,432924389185950878703986695099
14469849,27,1648405212,5534217995100,432925142286775387191262482375,True,5533865630553,5534217995100,432922682066296049120307097443,432925142286775387191262482375
14470438,28,1648413338,5535808675852,432936248815450443393808847910,True,5535456322252,5535808675852,432933788594971105322853462977,432936248815450443393808847910
14470445,29,1648413424,5535825508718,432936366359317789546087827412,True,5535473156924,5535825508718,432933906138838451475132442479,432936366359317789546087827412
14470451,0,1648413473,5535835097185,432936433331986393749130501779,True,5535482748772,5535835097185,432933973111507055678175116847,432936433331986393749130501779
14470457,1,1648413580,5535856031414,432936579578425998845570627438,True,5535503694236,5535856031414,432934119357946660774615242507,432936579578425998845570627438
14470513,2,1648414272,5535991388690,432937525396521388815071253201,True,5535639154620,5535991388690,432935065176042050744115868270,432937525396521388815071253201
14470520,3,1648414356,5536007818922,432937645066902203833230946410,True,5535655597788,5536007818922,432935179986331086520760452900,432937645066902203833230946410
14470522,4,1648414372,5536010948410,432937667861260454312880411783,True,5535658729820,5536010948410,432935201854957569525835611877,432937667861260454312880411783
14470524,5,1648414389,5536014273372,432937692080266095447507968741,True,5535662057604,5536014273372,432935225090373207718727968290,432937692080266095447507968741
14470682,6,1648416561,5536439070960,432940786414398598059922893146,True,5536087028760,5536439070960,432938222049095419099358038666,432940786414398598059922893146
14470705,7,1648416935,5536512186464,432941319232522703021729146243,True,5536160175306,5536512186464,432938754867219524061164291764,432941319232522703021729146243
14470731,8,1648417422,5536607379380,432942013035801951996059748538,True,5536255422279,5536607379380,432939448670498773035494894059,432942013035801951996059748538
14471278,9,1648425045,5538097073663,432952873122860914894051907260,True,5537745315863,5538097073663,432950308757557735933487052780,432952873122860914894051907260
14471310,10,1648425581,5538201818783,432953636733862305962308997260,True,5537850061519,5538201818783,432951072368559127001744142780,432953636733862305962308997260
14471468,11,1648427638,5538603785381,432956567233544883252243389296,True,5538252040181,5538603785381,432954002868241704291678534816,432956567233544883252243389296
14471470,12,1648427654,5538606911141,432956590027892530220911380321,True,5538255166805,5538606911141,432954025662599954771328000189,432956590027892530220911380321
14471476,13,1648427740,5538623710123,432956712547511132677501832081,True,5538271972409,5538623710123,432954148182275551099443876570,432956712547511132677501832081
14472712,14,1648443827,5541765951659,432979630839423431737625058474,True,5541414361259,5541765951659,432977066475313147762476068139,432979630839423431737625058474
14472754,15,1648444539,5541905007395,432980645187893721843350659095,True,5541553434795,5541905007395,432978080823783437868201668760,432980645187893721843350659095
14473976,16,1648460867,5545093800483,433003906819667453369035500305,True,5544742267683,5545093800483,433001342455557169393886509970,433003906819667453369035500305
14473982,17,1648460975,5545114891911,433004060681514070407544439725,True,5544763359651,5545114891911,433001496317403786432395449390,433004060681514070407544439725
14474095,18,1648462712,5545454072427,433006535292880494443563215397,True,5545102588578,5545454072427,433003970928770210468414225063,433006535292880494443563215397
14474160,19,1648463468,5545601676135,433007612325806813713125791337,True,5545250212635,5545601676135,433005047961696529737976801003,433007612325806813713125791337
14474438,20,1648467267,5546343396694,433013024558726240836231910381,True,5545991962894,5546343396694,433010460194615956861082920046,433013024558726240836231910381
14474553,21,1648468921,5546666312076,433015380924414246222285482610,True,5546314891508,5546666312076,433012816560303962247136492276,433015380924414246222285482610
14474936,22,1648474279,5547712316910,433023014181582524854978977171,True,5547360915510,5547712316910,433020449817472240879829986836,433023014181582524854978977171
14474944,23,1648474400,5547735938651,433023186563836605055530659299,True,5547384537493,5547735938651,433020622199726321080381668964,433023186563836605055530659299
14474945,24,1648474411,5547738086071,433023202234950612346489903128,True,5547386684946,5547738086071,433020637870840328371340912794,433023202234950612346489903128
14474955,25,1648474595,5547774002871,433023464369948552486171799917,True,5547422605978,5547774002871,433020900005838268511022809584,433023464369948552486171799917
14474970,26,1648474814,5547816751233,433023791658861766851509576840,True,5547465359815,5547816751233,433021212003471686394665936741,433023791658861766851509576840
14474990,27,1648475079,5547868476318,433024187693391455467100950742,True,5547517093910,5547868476318,433021589534854589313229538096,433024187693391455467100950742
14475020,28,1648475421,5547935230614,433024698802105242284203780457,True,5547583860176,5547935230614,433022076764035543268507846260,433024698802105242284203780457
14475042,29,1648475741,5547997685334,433025177032480715329446194225,True,5547646331536,5547997685334,433022532650988482641867666763,433025177032480715329446194225
14475043,0,1648475763,5548001978326,433025209910819029101306610171,True,5547650626442,5548001978326,433022563993216497223786154423,433025209910819029101306610171
14475044,1,1648475768,5548002953981,433025217383168645867638522886,True,5547651602557,5548002953981,433022571116450136901494901618,433025217383168645867638522886
14475055,2,1648475911,5548030856999,433025431092367685384731226539,True,5547679519446,5548030856999,433022774840932231683965071406,433025431092367685384731226539
14475430,3,1648481136,5549050348549,433033239697717206201580013860,True,5548699136149,5549050348549,433030549651855170322091436409,433033239697717206201580013860
14476359,4,1648493308,5551424959685,433051430385624262159988327597,True,5551073801285,5551424959685,433048740339762226280499750146,433051430385624262159988327597
14476361,5,1648493329,5551429055651,433051461769492652578582361000,True,5551077898133,5551429055651,433048771723630616699093783550,433051461769492652578582361000
14477592,6,1648509536,5554589647549,433075682643540438966844235856,True,5554238622349,5554589647549,433072992597678403087355658405,433075682643540438966844235856
14477610,7,1648509757,5554632753378,433076012921393500038714777865,True,5554281720443,5554632753378,433073322875531464159226200414,433076012921393500038714777865
14477613,8,1648509781,5554637435322,433076048788671660517107958897,True,5554286400779,5554637435322,433073358742809624637619381447,433076048788671660517107958897
14477616,9,1648509835,5554647971478,433076129490047521593492616220,True,5554296931535,5554647971478,433073439444185485714004038770,433076129490047521593492616220
14477652,10,1648510398,5554757822912,433076970876614369482465987944,True,5554406724417,5554757822912,433074280830752333602977410495,433076970876614369482465987944
14477708,11,1648511118,5554898310752,433078046894959183834261418924,True,5554547134497,5554898310752,433075356849097147954772841475,433078046894959183834261418924
14477753,12,1648511747,5555021042490,433078902124617828631663191894,True,5554669824694,5555021042490,433076296870678937159327461038,433078902124617828631663191894
14478260,13,1648518689,5556375634950,433088340923171584090428069415,True,5556024400950,5556375634950,433085893525102330298181342313,433088340923171584090428069415
14478371,14,1648520376,5556704812512,433090634679028712505717085315,True,5556353585260,5556704812512,433088187280959458713470358213,433090634679028712505717085315
14479273,15,1648532422,5559055023250,433107013210774396495386015684,True,5558703837850,5559055023250,433104565812705142703139288582,433107013210774396495386015684
14479289,16,1648532678,5559104969106,433107361285166468145838883538,True,5558753784218,5559104969106,433104913887097214353592156436,433107361285166468145838883538
14479291,17,1648532716,5559112382222,433107412952459041281452981110,True,5558761198132,5559112382222,433104965554389787489206254009,433107412952459041281452981110
14479432,18,1648534917,5559541711483,433110405576431501057416895749,True,5559190601683,5559541711483,433107958178362247265170168647,433110405576431501057416895749
14479434,19,1648534931,5559544442295,433110424611749817475801036959,True,5559193332537,5559544442295,433107977213680563683554309858,433110424611749817475801036959
14479447,20,1648535092,5559575846472,433110643517910456287218660883,True,5559224737358,5559575846472,433108196119841202494971933782,433110643517910456287218660883
14479448,21,1648535109,5559579162424,433110666632225554795256546638,True,5559228053395,5559579162424,433108219234156301003009819538,433110666632225554795256546638
14479462,22,1648535243,5559605299526,433110848827415154799790469655,True,5559254191569,5559605299526,433108401429345901007543742555,433110848827415154799790469655
14480252,23,1648545006,5561509504335,433124123242609668562959801150,True,5561158426935,5561509504335,433121675844540414770713074048,433124123242609668562959801150
14480272,24,1648545392,5561584781283,433124648073528964098408265961,True,5561233713533,5561584781283,433122200675459710306161538860,433124648073528964098408265961
14480714,25,1648551923,5562858247911,433131756286161641800814647775,True,5562507269511,5562858247911,433129797201375419191056343186,433131756286161641800814647775
14480767,26,1648552665,5563002923071,433132563864445740232170571110,True,5562651950607,5563002923071,433130604779659517622412266522,433132563864445740232170571110
14480883,27,1648554401,5563341373631,433134453292884008260248580423,True,5562990444351,5563341373631,433132494208097785650490275835,433134453292884008260248580423
14480983,28,1648555611,5563577215941,433135770233212524570141662951,True,5563226347231,5563577215941,433133811148426301960383358363,433135770233212524570141662951
14480988,29,1648555673,5563589300113,433135837712799605571144448997,True,5563238434751,5563589300113,433133878628013382961386144410,433135837712799605571144448997
14480991,0,1648555717,5563597875141,433135885601538824346049651998,True,5563247012991,5563597875141,433133926516752601736291347411,433135885601538824346049651998
14481170,1,1648557991,5564041025439,433138360578652085576377643461,True,5563690246839,5564041025439,433136401493865862966619338872,433138360578652085576377643461
14481986,2,1648568879,5566162835327,433150210864847858784737876992,True,5565812058527,5566162835327,433148251780061636174979572403,433150210864847858784737876992
14482070,3,1648569863,5566354625783,433151281831197660478072416833,True,5566003816511,5566354625783,433149322746411437868314112245,433151281831197660478072416833
14482073,4,1648569895,5566360863543,433151316659371637768912564470,True,5566010052543,5566360863543,433149357574585415159154259882,433151316659371637768912564470
14482098,5,1648570286,5566437081564,433151742216122422791365618411,True,5566086249059,5566437081564,433149783131336200181607313823,433151742216122422791365618411
14482117,6,1648570483,5566475490654,433151956627068470488100277302,True,5566124639631,5566475490654,433149997542282247878341972714,433151956627068470488100277302
14482122,7,1648570551,5566488748750,433152030636938172231135591030,True,5566137891199,5566488748750,433150071552151949621377286443,433152030636938172231135591030
14482964,8,1648581699,5568662474974,433164163902047510927572024112,True,5568311496574,5568662474974,433162204817261288317813719523,433164163902047510927572024112
14483622,9,1648590514,5570381232489,433173757975597817763693943525,True,5570030266689,5570381232489,433171798890811595153935638936,433173757975597817763693943525
14483628,10,1648590647,5570407165228,433173902730195910878748307141,True,5570056199162,5570407165228,433171943645409688268990002553,433173902730195910878748307141
14483835,11,1648593221,5570909115820,433177402509434943801661126896,True,5570558101420,5570909115820,433174955111365690009414399794,433177402509434943801661126896
14483846,12,1648593328,5570929983816,433177547993653504999311349007,True,5570578967276,5570929983816,433175100595584251207064621905,433177547993653504999311349007
14483848,13,1648593335,5570931349054,433177557511312663208503419612,True,5570580332332,5570931349054,433175110113243409416256692511,433177557511312663208503419612
14484662,14,1648604194,5573049407863,433192322119998233725174091609,True,5572698316063,5573049407863,433189874721928979932927364507,433192322119998233725174091609
14484698,15,1648604604,5573129379183,433192879582891785977852512782,True,5572778286973,5573129379183,433190432184822532185605785680,433192879582891785977852512782
14485862,16,1648620478,5576226047355,433214462914531416365699482786,True,5575874906955,5576226047355,433212015516462162573452755684,433214462914531416365699482786
14487424,17,1648641308,5580289126325,433242784748855058861532441410,True,5579938020125,5580289126325,433240337350785805069285714308,433242784748855058861532441410
14487425,18,1648641333,5580294002775,433242818740494909608646979286,True,5579942896600,5580294002775,433240371342425655816400252184,433242818740494909608646979286
14488975,19,1648662580,5584438378854,433271707555371262566350429688,True,5584087276254,5584438378854,433269260157302008774103702586,433271707555371262566350429688
14488980,20,1648662644,5584450861606,433271794573969280478963646651,True,5584099759902,5584450861606,433269347175900026686716919550,433271794573969280478963646651
14489000,21,1648662884,5584497666886,433272120893711847651263210264,True,5584146573582,5584497666886,433269673495642593859016483163,433272120893711847651263210264
14489017,22,1648663197,5584558705329,433272546469042779005137224476,True,5584207626423,5584558705329,433270099070973525212890497376,433272546469042779005137224476
14489034,23,1648663399,5584598096743,433272821121492773041822690517,True,5584247027937,5584598096743,433270373723423519249575963417,433272821121492773041822690517
14489045,24,1648663605,5584638267361,433273101212605143198046482618,True,5584287209679,5584638267361,433270653814535889405799755519,433273101212605143198046482618
14489047,25,1648663621,5584641387233,433273118626692131843466556436,True,5584290330591,5584641387233,433270675569185393883953059760,433273118626692131843466556436
14489314,26,1648667065,5585312760593,433276867008916437770137445881,True,5584961868593,5585312760593,433274907924130215160379141293,433276867008916437770137445881
14489392,27,1648668341,5585561511689,433278255782353782242388332911,True,5585210612033,5585561511689,433276296697567559632630028323,433278255782353782242388332911
14490133,28,1648678369,5587516610681,433289170061373915759419598694,True,5587165675481,5587516610681,433287210976587693149661294105,433289170061373915759419598694
14490155,29,1648678638,5587569056535,433289462835711412360544589768,True,5587218120797,5587569056535,433287503750925189750786285180,433289462835711412360544589768
14492870,0,1648715420,5594740369511,433329495644937434600616789414,True,5594389427111,5594740369511,433327536560151211990858484825,433329495644937434600616789414
14494367,1,1648735241,5598604830239,433351496336884892919096486562,True,5598253887839,5598604830239,433349498393011958911061399792,433351496336884892919096486562
14494378,2,1648735437,5598643051023,433351769467724073018360995222,True,5598292101567,5598643051023,433349715946900345058602998129,433351769467724073018360995222
14494384,3,1648735549,5598664901887,433351925542489318789369285885,True,5598313937983,5598664901887,433349840263407994285769625750,433351925542489318789369285885
14494942,4,1648742869,5600093224207,433362126143217881680268282791,True,5599741997407,5600093224207,433359617798776431789063611420,433362126143217881680268282791
14495024,5,1648743992,5600312369796,433363691071444408473503197207,True,5599961123905,5600312369796,433361182727002958582298525836,433363691071444408473503197207
14495027,6,1648744034,5600320566264,433363749599481375637631306205,True,5599969319197,5600320566264,433361241255039925746426634835,433363749599481375637631306205
14495034,7,1648744112,5600335790850,433363858294407171799583508631,True,5599984539025,5600335790850,433361349949965721908378837261,433363858294407171799583508631
14495058,8,1648744396,5600391225662,433364254055419045004640245669,True,5600039954809,5600391225662,433361745710977595113435574299,433364254055419045004640245669
14495059,9,1648744412,5600394349182,433364275377391365914743650646,True,5600043076825,5600394349182,433361768007372630223579615823,433364275377391365914743650646
14495060,10,1648744417,5600395325422,433364282040507716199150964701,True,5600044052455,5600395325422,433361774974996078695499628799,433364282040507716199150964701
14495193,11,1648746031,5600710496044,433366432894465588005831941838,True,5600359018817,5600710496044,433364024123845245431279817460,433366432894465588005831941838
14497549,12,1648778067,5606966934628,433409124813545130260374558668,True,5606615405428,5606966934628,433406726091659027873741498663,433409124813545130260374558668
14497550,13,1648778080,5606969473567,433409142137647640999833575212,True,5606617944250,5606969473567,433406743415761538613200515208,433409142137647640999833575212
14497654,14,1648779554,5607257428311,433411106424347704843109758793,True,5606905807606,5607257428311,433408707702461602456476698789,433411106424347704843109758793
14497684,15,1648779976,5607339882891,433411668791367668847087065082,True,5606988227743,5607339882891,433409270069481566460454005078,433411668791367668847087065082
14497800,16,1648781419,5607621871065,433413591767583112314444618733,True,5607270128661,5607621871065,433411193044860258540404841515,433413591767583112314444618733
14497811,17,1648781589,5607655092295,433413818313637599763821461505,True,5607303344961,5607655092295,433411419590816168210253519404,433413818313637599763821461505
14497813,18,1648781629,5607662909255,433413871618591596810733659804,True,5607311160561,5607662909255,433411472895746970485512031848,433413871618591596810733659804
14497827,19,1648781787,5607693788143,433414082173159885146036843086,True,5607342032489,5607693788143,433411683450230018034987919614,433414082173159885146036843086
14497829,20,1648781800,5607696328915,433414099497269934186283307533,True,5607344572923,5607696328915,433411700774340067075234384061,433414099497269934186283307533
14498824,21,1648795782,5610429320545,433432732243939601934442223093,True,5610077483545,5610429320545,433430333521009734823393299619,433432732243939601934442223093
14499111,22,1648799814,5611217435425,433436838296683927018791717912,True,5610865598425,5611217435425,433435005237423067606135693439,433436838296683927018791717912
14499143,23,1648800153,5611283697721,433437183522844722208175269187,True,5610931861060,5611283697721,433435350463583862795519244714,433437183522844722208175269187
14499162,24,1648800564,5611364031370,433437602071375951774065061441,True,5611012197175,5611364031370,433435769012115092361409036969,433437602071375951774065061441
14499174,25,1648800679,5611386509040,433437719183495395569873640782,True,5611034675650,5611386509040,433435886124234536157217616310,433437719183495395569873640782
14499185,26,1648800786,5611407420799,433437828148684791101625971125,True,5611055590405,5611407420799,433435995089423931688969946654,433437828148684791101625971125
14499270,27,1648801758,5611597382647,433438818000685655184460224340,True,5611245582241,5611597382647,433436984941424795771804199869,433438818000685655184460224340
14499274,28,1648801797,5611605004456,433438857716969640471734438203,True,5611253205337,5611605004456,433437024657708781059078413733,433438857716969640471734438203
14500073,29,1648812355,5613668312164,433449609627900836959969052861,True,5613316545364,5613668312164,433447776568639977547313028388,433449609627900836959969052861
14500100,0,1648812728,5613741197110,433449989478514337271591662376,True,5613389439262,5613741197110,433448156419253477858935637903,433449989478514337271591662376
14500400,1,1648816590,5614495831910,433453922408995136744745865995,True,5614144111910,5614495831910,433452089349734277332089841522,433453922408995136744745865995
14500505,2,1648818070,5614784995790,433455429590552896009030509508,True,5614433303910,5614784995790,433453596531793206182495906088,433455429590552896009030509508
14500506,3,1648818074,5614785777222,433455433664016565628663711247,True,5614434085510,5614785777222,433453600605258230314524030587,433455433664016565628663711247
14500529,4,1648818449,5614859028972,433455815551235592469276374299,True,5614507359389,5614859028972,433453982492584263634335591648,433455815551235592469276374299
14500573,5,1648819045,5614975443268,433456422497322365794623433443,True,5614623806465,5614975443268,433454589438671036959682650792,433456422497322365794623433443
14500580,6,1648819147,5614995366214,433456526370645941095270077793,True,5614643735327,5614995366214,433454693311994612260329295143,433456526370645941095270077793
14500597,7,1648819352,5615035402919,433456735135659009101471666928,True,5614683788432,5615035402919,433454902077007680266530884278,433456735135659009101471666928
14500602,8,1648819405,5615045752918,433456789109052631561611589972,True,5614694143625,5615045752918,433454956050401302726670807323,433456789109052631561611589972
14500620,9,1648819592,5615082270465,433456979543479186279463771280,True,5614730679872,5615082270465,433455146484827857444522988631,433456979543479186279463771280
14500621,10,1648819663,5615096133854,433457051847459322027953102151,True,5614744551923,5615096133854,433455218788807993193012319503,433457051847459322027953102151
14500664,11,1648820254,5615211524240,433457653701716508328758659121,True,5614860005602,5615211524240,433455820643065179493817876473,433457653701716508328758659121
14500678,12,1648820376,5615235341080,433457777942358431727571312167,True,5614883835374,5615235341080,433455944883707102892630529519,433457777942358431727571312167
14500679,13,1648820379,5615235926665,433457781103012990918523414309,True,5614884421352,5615235926665,433455947938804855107355430823,433457781103012990918523414309
14500831,14,1648822329,5615616547165,433459835528476465037389807158,True,5615265205165,5615616547165,433457939135740950466128521451,433459835528476465037389807158
14500832,15,1648822373,5615625133809,433459881884743333171353971919,True,5615273793525,5615625133809,433457985492007818600092686212,433459881884743333171353971919
14500836,16,1648822403,5615630988189,433459913491288925080874993347,True,5615279649225,5615630988189,433458017098553410509613707641,433459913491288925080874993347
14501007,17,1648824451,5616030589853,433462071164801332770843389529,True,5615679377453,5616030589853,433460174772065818199582103822,433462071164801332770843389529
14501011,18,1648824500,5616040150390,433462122788825799556394391195,True,5615688938235,5616040150390,433460226396090284985133105488,433462122788825799556394391195
14501020,19,1648824602,5616060051100,433462230251080812048765864051,True,5615708840271,5616060051100,433460333858345297477504578345,433462230251080812048765864051
14501058,20,1648825118,5616160708252,433462773883664992892527432620,True,5615809521159,5616160708252,433460877490929478321266146914,433462773883664992892527432620
14501060,21,1648825138,5616164609252,433462794954695387498874780238,True,5615813423519,5616164609252,433460898561959872927613494533,433462794954695387498874780238
14501067,22,1648825312,5616198547778,433462978272659820574096704523,True,5615847374051,5616198547778,433461081879924306002835418818,433462978272659820574096704523
