,BLOCKNUMBER,CURRENT INDEX
,15875114,513
INDEX,TIMESTAMP,TICK CUMULATIVE,SECONDS LIQUIDITY CUMULATIVE,INITIALIZED,CONSULT_CUMULATIVE_1800_0,CONSULT_CUMULATIVE_1800_1,CONSULT_WEIGHT_1800_0,CONSULT_WEIGHT_1800_1
78,1667224799,9329642757022,198044337547992891429770344293629080090817,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
79,1667224811,9329645189866,198044337547992891430119907861244085818638,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
80,1667224847,9329652489046,198044337547992891431025208781577746132914,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
81,1667224859,9329654922130,198044337547992891431326975755022299571006,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
82,1667224871,9329657354998,198044337547992891431676539322637305298827,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
83,1667224907,9329664653206,198044337547992891432725230025482322482291,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
84,1667225207,9329725472806,198044337547992891441464319215857465677824,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
85,1667225243,9329732771410,198044337547992891442513009918702482861288,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
86,1667225387,9329761966402,198044337547992891446134213600037124118392,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
87,1667225411,9329766832234,198044337547992891446738110843522354837325,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
88,1667225423,9329769265366,198044337547992891447040059465264970196791,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
89,1667225435,9329771698630,198044337547992891447342008087007585556257,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
90,1667225543,9329793598654,198044337547992891450059545682691123791458,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
91,1667225699,9329825232022,198044337547992891453988142832693592082235,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
92,1667225855,9329856864766,198044337547992891457913625330155923970684,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
93,1667225867,9329859297994,198044337547992891458215585522268411039026,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
94,1667225879,9329861731162,198044337547992891458517545714380898107368,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
95,1667225939,9329873896402,198044337547992891460027346674943333449079,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
96,1667225951,9329876329390,198044337547992891460329306867055820517421,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
97,1667225999,9329886061102,198044337547992891461537147635505768790789,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
98,1667226191,9329924987182,198044337547992891466368510709305561884264,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
99,1667226647,9330017441638,198044337547992891477842998009580070481269,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
100,1667226695,9330027174214,198044337547992891479050838778030018754637,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
101,1667226731,9330034474330,198044337547992891479956719354367479959663,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
102,1667226779,9330044207866,198044337547992891481164560122817428233031,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
103,1667226851,9330058808170,198044337547992891482975162469274783757127,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
104,1667226875,9330063675106,198044337547992891483578696584760568931825,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
105,1667226887,9330066108598,198044337547992891483880463642503461519174,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
106,1667226911,9330070975918,198044337547992891484590705412866072838109,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
107,1667226923,9330073409686,198044337547992891484945826298047378497576,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
108,1667227103,9330109916386,198044337547992891490272639575766963389595,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
109,1667227127,9330114783946,198044337547992891490982881904952612102210,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
110,1667227187,9330126955306,198044337547992891492758487727916733883748,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
111,1667227199,9330129389530,198044337547992891493113608892509558240055,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
112,1667227247,9330139125994,198044337547992891494534093550880855665285,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
113,1667227259,9330141559858,198044337547992891494889214715473680021592,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
114,1667227307,9330151295122,198044337547992891496309699373844977446822,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
115,1667227343,9330158596282,198044337547992891497375062867623450515744,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
116,1667227391,9330168330874,198044337547992891498795547525994747940974,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
117,1667227607,9330212136538,198044337547992891505183254331001523583936,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
118,1667227655,9330221871130,198044337547992891506602743681011744109543,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
119,1667227703,9330231605626,198044337547992891508022233031021964635150,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
120,1667227943,9330280278106,198044337547992891515135740398923441422658,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
121,1667228603,9330414127426,198044337547992891534660803805078652634303,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
122,1667228723,9330438464386,198044337547992891538210815333470509218238,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
123,1667228783,9330450633106,198044337547992891539985821097666437510205,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
124,1667228807,9330455500618,198044337547992891540695823403344808826992,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
125,1667228963,9330487140850,198044337547992891545310838390254222386108,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
126,1667228975,9330489574678,198044337547992891545665839543093408044501,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
127,1667228999,9330494442214,198044337547992891546375841848771779361288,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
128,1667229047,9330504177046,198044337547992891547795846460128521994862,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
129,1667229083,9330511477990,198044337547992891548860849918646078970042,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
130,1667229443,9330584483470,198044337547992891557911267794346495493949,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
131,1667229803,9330657487510,198044337547992891566961685670046912017856,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
132,1667229959,9330689122594,198044337547992891570888380710971970220254,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
133,1667230007,9330698856466,198044337547992891572094693884648377582061,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
134,1667230055,9330708590098,198044337547992891573301007058324784943868,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
135,1667230079,9330713456890,198044337547992891573904163645162988624771,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
136,1667230103,9330718323562,198044337547992891574507320232001192305674,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
137,1667230151,9330728056234,198044337547992891575713633405677599667481,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
138,1667230403,9330779152510,198044337547992891582046777567478738316968,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
139,1667230451,9330788885134,198044337547992891583242014477898452080693,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
140,1667231495,9331000569706,198044337547992891609238955566790616816439,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
141,1667231519,9331005435898,198044337547992891609836586396420321752892,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
142,1667231531,9331007868898,198044337547992891610135401811235174221118,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
143,1667231591,9331020033418,198044337547992891611629478885309436562252,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
144,1667231603,9331022466286,198044337547992891611975087985140377414223,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
145,1667231651,9331032197374,198044337547992891613357524384464140822109,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
146,1667231663,9331034629978,198044337547992891613703133484295081674080,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
147,1667231927,9331088144362,198044337547992891621306533680575780417453,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
148,1667231939,9331090576942,198044337547992891621652142780406721269424,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
149,1667232059,9331114903102,198044337547992891625108746809152557426169,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
150,1667232143,9331131931834,198044337547992891627528369629274642735890,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
151,1667232227,9331148960902,198044337547992891629947992449396728045611,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
152,1667232383,9331180586782,198044337547992891634441577686766315049379,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
153,1667232563,9331217078182,198044337547992891639626430665612603870595,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
154,1667232575,9331219511158,198044337547992891639925281786425851015951,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
155,1667232587,9331221944158,198044337547992891640224132907239098161307,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
156,1667232611,9331226810278,198044337547992891640821835148865592452020,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
157,1667232683,9331241408998,198044337547992891642614941873745075324160,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
158,1667232971,9331299803878,198044337547992891649786814454462152389473,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
159,1667232983,9331302236950,198044337547992891650085642478658697267194,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
